time,seconds_elapsed,lux
1654947443861910500,1585.9819106445314,1.2999999523162842
1654947443981913000,1586.1019130859374,1.5
1654947444081913600,1586.2019135742187,1.6999999284744263
1654947444281913300,1586.401913330078,1.9199999570846558
1654947444501912800,1586.621912841797,2.254999876022339
1654947444701912800,1586.8219128417968,2.754999876022339
1654947444901912600,1587.0219125976562,2.427500009536743
1654947445001912600,1587.1219125976563,2.163749933242798
1654947445101913000,1587.2219130859376,1.9187499284744263
1654947445201913000,1587.3219130859375,1.6362500190734863
1654947445329377300,1587.4493771972657,0
1654947445729369300,1587.8493693847656,0
1654947446994238000,1589.1142380371093,0
1654947447294238700,1589.4142387695313,0.875
1654947447394239000,1589.5142390136718,1.1999999284744263
1654947447494244400,1589.6142443847657,1.399999976158142
1654947447614241000,1589.734240966797,1.5712499618530273
1654947447814241800,1589.9342416992188,1.7999999523162842
1654947448134241300,1590.2542412109376,2.172499895095825
1654947449474248700,1591.5942487792968,2.518749952316284
1654947450214242000,1592.3342419433593,2.28125
1654947450934241500,1593.0542414550782,2.572499990463257
1654947454494240500,1596.6142404785155,2.254999876022339
1654947457534241300,1599.6542412109375,2.544999837875366
1654947458774240000,1600.8942399902344,2.299999952316284
1654947460174240500,1602.2942404785156,2.5637500286102295
1654947463894240800,1606.0142407226563,2.2725000381469727
1654947464714241800,1606.8342416992186,2.5274999141693115
1654947465914240800,1608.0342407226562,2.2362499237060547
1654947467514248700,1609.634248779297,2.4912500381469727
1654947470794241800,1612.9142416992188,2.208750009536743
1654947471914248200,1614.0342482910157,2.4912500381469727
1654947474774240800,1616.8942407226561,2.200000047683716
1654947475194241300,1617.3142412109376,2.444999933242798
1654947475914241300,1618.0342412109376,2.1187498569488525
1654947476114241500,1618.234241455078,1.7087500095367432
1654947476214238700,1618.3342387695313,1.4549999237060547
1654947476314241800,1618.4342416992188,1.2087500095367432
1654947476468838700,1618.588838623047,0
1654947476868840200,1618.9888400878906,0
1654947486369022200,1628.489022216797,0
1654947487508776700,1629.628776611328,0
1654947504668777000,1646.7887768554688,0
1654947516284035800,1658.4040358886718,0
1654947526884035800,1669.004035888672,0
1654947528050720000,1670.1707199707032,0
1654947528250721000,1670.3707209472657,0.7999999523162842
1654947528350721300,1670.4707211914063,1.100000023841858
1654947528470720500,1670.5907204589844,1.3199999332427979
1654947528670723000,1670.7907231445313,1.5425000190734863
1654947528870723800,1670.990723876953,1.7450000047683716
1654947529170724000,1671.2907241210937,2.1087498664855957
1654947529270723300,1671.3907233886719,2.391249895095825
1654947529670720500,1671.7907204589844,2.672499895095825
1654947530070724000,1672.1907241210938,2.981250047683716
1654947530690723600,1672.8107236328126,2.4724998474121094
