time,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,light_phone_lux
2022-06-11 11:11:49.3860,1.8633201,-1.6141958,-0.4083233,0,0,0,0,0,0,0
2022-06-11 11:11:49.4000,0,0,0,0,0,0,-4.9875,31.5375,-20.306252,0
2022-06-11 11:11:49.4060,1.5517759,-3.0116405,-0.7940357,0,0,0,0,0,0,0
2022-06-11 11:11:49.4200,0,0,0,0,0,0,-5.025,31.931252,-20.8125,0
2022-06-11 11:11:49.4260,0.9832959,-2.7747507,0.56827915,0,0,0,0,0,0,0
2022-06-11 11:11:49.4400,0,0,0,0,0,0,-3.91875,30.69375,-21.618752,0
2022-06-11 11:11:49.4470,0.8132343,-1.1525049,1.6272664,0,0,0,0,0,0,0
2022-06-11 11:11:49.4600,0,0,0,0,0,0,-4.36875,32.11875,-22.78125,0
2022-06-11 11:11:49.4670,0.9888915,0.6939812,2.1546395,0,0,0,0,0,0,0
2022-06-11 11:11:49.4800,0,0,0,0,0,0,-3.73125,31.2,-24.562502,0
2022-06-11 11:11:49.4870,1.5065421,2.0112758,2.9020748,0,0,0,0,0,0,0
2022-06-11 11:11:49.5000,0,0,0,0,0,0,-2.71875,31.06875,-25.406252,0
2022-06-11 11:11:49.5080,1.471416,1.0130234,2.2399406,0,0,0,0,0,0,0
2022-06-11 11:11:49.5200,0,0,0,0,0,0,-3.7687502,31.612501,-25.875002,0
2022-06-11 11:11:49.5280,-0.17094219,0.002202034,0.21390575,0,0,0,0,0,0,0
2022-06-11 11:11:49.5400,0,0,0,0,0,0,-2.625,29.94375,-27.000002,0
2022-06-11 11:11:49.5480,-1.8179133,0.008544922,-0.7776067,0,0,0,0,0,0,0
2022-06-11 11:11:49.5600,0,0,0,0,0,0,-2.98125,30.393751,-28.612501,0
2022-06-11 11:11:49.5690,-2.1694627,-0.096655846,-0.21577865,0,0,0,0,0,0,0
2022-06-11 11:11:49.5800,0,0,0,0,0,0,-2.1375,29.212502,-26.98125,0
2022-06-11 11:11:49.5890,-1.4701787,-0.89056206,1.2574754,0,0,0,0,0,0,0
2022-06-11 11:11:49.6000,0,0,0,0,0,0,-3.45,30.712502,-29.1,0
2022-06-11 11:11:49.6090,-1.001864,-0.79003716,1.8580723,0,0,0,0,0,0,0
2022-06-11 11:11:49.6200,0,0,0,0,0,0,-2.04375,29.437502,-30.075,0
2022-06-11 11:11:49.6300,0.12554097,-0.083106995,2.1114864,0,0,0,0,0,0,0
2022-06-11 11:11:49.6400,0,0,0,0,0,0,-0.975,30.13125,-29.475,0
2022-06-11 11:11:49.6500,0.7334149,0.26511383,1.8986431,0,0,0,0,0,0,0
2022-06-11 11:11:49.6600,0,0,0,0,0,0,-2.49375,29.493752,-30.88125,0
2022-06-11 11:11:49.6700,-0.2983094,0.059898376,1.7873974,0,0,0,0,0,0,0
2022-06-11 11:11:49.6800,0,0,0,0,0,0,-2.0625,30.937502,-30.768751,0
2022-06-11 11:11:49.6900,-0.9442604,0.1408596,1.6660402,0,0,0,0,0,0,0
2022-06-11 11:11:49.7000,0,0,0,0,0,0,0.24375,29.2875,-30.300001,0
2022-06-11 11:11:49.7110,-0.9946748,0.22972202,1.3614719,0,0,0,0,0,0,0
2022-06-11 11:11:49.7200,0,0,0,0,0,0,0.43125,28.425001,-33.375,0
2022-06-11 11:11:49.7310,-0.77605414,-0.024235725,1.222955,0,0,0,0,0,0,0
2022-06-11 11:11:49.7400,0,0,0,0,0,0,0.056250002,29.437502,-33.05625,0
2022-06-11 11:11:49.7510,-1.0842994,-0.37729454,0.52178246,0,0,0,0,0,0,0
2022-06-11 11:11:49.7600,0,0,0,0,0,0,0.88125,28.368752,-32.568752,0
2022-06-11 11:11:49.7720,-1.5522201,-0.08712101,0.17522633,0,0,0,0,0,0,0
2022-06-11 11:11:49.7800,0,0,0,0,0,0,0.39375,28.687502,-34.18125,0
2022-06-11 11:11:49.7920,-1.3766314,-0.060063362,0.56925285,0,0,0,0,0,0,0
2022-06-11 11:11:49.8000,0,0,0,0,0,0,0.8625,28.368752,-33.05625,0
2022-06-11 11:11:49.8120,-0.62589324,-0.21395016,1.2465968,0,0,0,0,0,0,0
2022-06-11 11:11:49.8200,0,0,0,0,0,0,1.575,28.275002,-34.21875,0
2022-06-11 11:11:49.8330,0.3035856,-0.031368256,1.7550735,0,0,0,0,0,0,0
2022-06-11 11:11:49.8400,0,0,0,0,0,0,-0.26250002,28.087502,-34.143753,0
2022-06-11 11:11:49.8530,0.6401564,-0.04104519,1.5104709,0,0,0,0,0,0,0
2022-06-11 11:11:49.8600,0,0,0,0,0,0,0.46875003,27.993752,-34.162502,0
2022-06-11 11:11:49.8730,0.49153614,-0.16587162,0.8316573,0,0,0,0,0,0,0
2022-06-11 11:11:49.8800,0,0,0,0,0,0,0.8625,28.368752,-33.862503,0
2022-06-11 11:11:49.8940,0.20685636,-0.0094347,0.573027,0,0,0,0,0,0,0
2022-06-11 11:11:49.9000,0,0,0,0,0,0,-0.24375,27.656252,-36.24375,0
2022-06-11 11:11:49.9140,-0.16555385,0.06909466,0.6899991,0,0,0,0,0,0,0
2022-06-11 11:11:49.9200,0,0,0,0,0,0,0.112500004,28.44375,-36.28125,0
2022-06-11 11:11:49.9340,-0.26681462,0.21302605,0.5537487,0,0,0,0,0,0,0
2022-06-11 11:11:49.9400,0,0,0,0,0,0,2.0625,27.656252,-34.85625,0
2022-06-11 11:11:49.9550,-0.098775074,0.19621468,0.2442987,0,0,0,0,0,0,0
2022-06-11 11:11:49.9600,0,0,0,0,0,0,-0.50625,27.4125,-36.5625,0
2022-06-11 11:11:49.9750,-0.61258495,-0.020541191,0.18520129,0,0,0,0,0,0,0
2022-06-11 11:11:49.9800,0,0,0,0,0,0,0.41250002,25.237501,-38.625,0
2022-06-11 11:11:49.9950,-1.3423269,-0.10756397,0.06557667,0,0,0,0,0,0,0
2022-06-11 11:11:50.0000,0,0,0,0,0,0,-0.91875005,27.0375,-38.643753,0
2022-06-11 11:11:50.0150,-1.335292,-0.087408066,-0.20794332,0,0,0,0,0,0,0
2022-06-11 11:11:50.0200,0,0,0,0,0,0,-1.0125,26.643751,-38.30625,0
2022-06-11 11:11:50.0360,-0.618081,-0.027122498,-0.25175774,0,0,0,0,0,0,0
2022-06-11 11:11:50.0400,0,0,0,0,0,0,-1.7437501,27.018751,-37.162502,0
2022-06-11 11:11:50.0560,-0.10812872,0.016386986,-0.22845006,0,0,0,0,0,0,0
2022-06-11 11:11:50.0600,0,0,0,0,0,0,-1.06875,27.337502,-37.987503,0
2022-06-11 11:11:50.0760,-0.25105494,0.040283203,-0.2394731,0,0,0,0,0,0,0
2022-06-11 11:11:50.0800,0,0,0,0,0,0,-2.04375,27.056252,-37.4625,0
2022-06-11 11:11:50.0970,-0.4105874,0.16806984,-0.2686323,0,0,0,0,0,0,0
2022-06-11 11:11:50.1000,0,0,0,0,0,0,-0.4875,26.98125,-39.46875,0
2022-06-11 11:11:50.1200,-0.75388587,0.28842258,-0.08371079,0,0,0,0,0,0,0
2022-06-11 11:11:50.1200,0,0,0,0,0,0,-2.04375,27.0375,-39.09375,0
2022-06-11 11:11:50.1400,0,0,0,0,0,0,-2.5875,26.550001,-40.2,0
2022-06-11 11:11:50.1580,-0.6676505,-0.17688942,-0.123661995,0,0,0,0,0,0,0
2022-06-11 11:11:50.1600,0,0,0,0,0,0,-1.6875001,26.00625,-41.5125,0
2022-06-11 11:11:50.1790,-0.52169913,-0.25043964,-0.5335376,0,0,0,0,0,0,0
2022-06-11 11:11:50.1800,0,0,0,0,0,0,-1.3312501,26.6625,-41.2125,0
2022-06-11 11:11:50.1980,-0.67792493,-0.066791534,-0.7158282,0,0,0,0,0,0,0
2022-06-11 11:11:50.2000,0,0,0,0,0,0,-1.63125,24.112501,-40.162502,0
2022-06-11 11:11:50.2190,-0.82737726,0.015437126,-0.87369335,0,0,0,0,0,0,0
2022-06-11 11:11:50.2200,0,0,0,0,0,0,-1.5562501,26.1375,-40.537502,0
2022-06-11 11:11:50.2390,-1.3026359,0.08284283,-1.1510761,0,0,0,0,0,0,0
2022-06-11 11:11:50.2400,0,0,0,0,0,0,-2.325,26.493752,-42.15,0
2022-06-11 11:11:50.2590,-1.7271404,-0.07683182,-0.95479727,0,0,0,0,0,0,0
2022-06-11 11:11:50.2600,0,0,0,0,0,0,-3.3187501,26.625002,-40.987503,0
2022-06-11 11:11:50.2800,-1.7368525,-0.10424137,-0.8179381,0,0,0,0,0,0,0
2022-06-11 11:11:50.2800,0,0,0,0,0,0,-2.4750001,25.143751,-42.112503,0
2022-06-11 11:11:50.3000,-1.6045706,-0.066880226,-1.103116,0,0,0,0,0,0,0
2022-06-11 11:11:50.3000,0,0,0,0,0,0,-1.81875,24.243752,-42.2625,0
2022-06-11 11:11:50.3200,-1.5373267,-0.024271965,-1.395082,0,0,0,0,0,0,0
2022-06-11 11:11:50.3200,0,0,0,0,0,0,-1.44375,24.73125,-43.74375,0
2022-06-11 11:11:50.3400,-1.5454223,-0.09084129,-1.4976449,0,0,0,0,0,0,0
2022-06-11 11:11:50.3400,0,0,0,0,0,0,-2.4750001,24.843752,-45.3375,0
2022-06-11 11:11:50.3600,0,0,0,0,0,0,-2.04375,26.306252,-44.756252,0
2022-06-11 11:11:50.3610,-1.4455531,0.06570721,-1.1565533,0,0,0,0,0,0,0
2022-06-11 11:11:50.3800,0,0,0,0,0,0,0.09375,23.4375,-44.25,0
2022-06-11 11:11:50.3810,-1.5145117,-0.08386707,-1.2845693,0,0,0,0,0,0,0
2022-06-11 11:11:50.4000,0,0,0,0,0,0,-0.91875005,25.06875,-44.756252,0
2022-06-11 11:11:50.4020,-2.109158,-0.97332287,-1.3427463,0,0,0,0,0,0,0
2022-06-11 11:11:50.4200,0,0,0,0,0,0,0.90000004,23.8875,-44.4375,0
2022-06-11 11:11:50.4220,-2.551911,-1.5157661,-1.3287213,0,0,0,0,0,0,0
2022-06-11 11:11:50.4400,0,0,0,0,0,0,2.15625,25.800001,-42.112503,0
2022-06-11 11:11:50.4420,-2.3809643,-2.4465704,-1.2232729,0,0,0,0,0,0,0
2022-06-11 11:11:50.4600,0,0,0,0,0,0,1.29375,25.781252,-42.73125,0
2022-06-11 11:11:50.4620,-1.9610118,-4.124545,-1.7395349,0,0,0,0,0,0,0
2022-06-11 11:11:50.4800,0,0,0,0,0,0,3.075,26.962502,-38.756252,0
2022-06-11 11:11:50.4830,-1.7128896,-4.4006863,-2.5284219,0,0,0,0,0,0,0
2022-06-11 11:11:50.5000,0,0,0,0,0,0,4.1062503,28.06875,-37.6875,0
2022-06-11 11:11:50.5030,-0.11518502,-2.991726,-2.3451355,0,0,0,0,0,0,0
2022-06-11 11:11:50.5200,0,0,0,0,0,0,3.2625,28.331251,-35.568752,0
2022-06-11 11:11:50.5230,3.012041,-1.0296383,-2.7391453,0,0,0,0,0,0,0
2022-06-11 11:11:50.5400,0,0,0,0,0,0,3.8437502,31.575,-31.29375,0
2022-06-11 11:11:50.5440,3.6949642,-0.5760021,-2.366994,0,0,0,0,0,0,0
2022-06-11 11:11:50.5600,0,0,0,0,0,0,3.05625,30.862501,-30.768751,0
2022-06-11 11:11:50.5640,1.9346269,-1.4768763,-0.024580542,0,0,0,0,0,0,0
2022-06-11 11:11:50.5800,0,0,0,0,0,0,3.73125,33.43125,-24.862501,0
2022-06-11 11:11:50.5840,1.8842031,-2.4695368,3.0951269,0,0,0,0,0,0,0
2022-06-11 11:11:50.6000,0,0,0,0,0,0,4.1062503,34.068752,-23.75625,0
2022-06-11 11:11:50.6050,2.0950105,-3.057291,7.3231044,0,0,0,0,0,0,0
2022-06-11 11:11:50.6200,0,0,0,0,0,0,1.7812501,36.43125,-20.493752,0
2022-06-11 11:11:50.6250,-0.6268815,-2.4214258,8.432627,0,0,0,0,0,0,0
2022-06-11 11:11:50.6400,0,0,0,0,0,0,2.325,38.15625,-18.9375,0
2022-06-11 11:11:50.6450,-3.0811753,-1.5500326,3.3454852,0,0,0,0,0,0,0
2022-06-11 11:11:50.6600,0,0,0,0,0,0,2.90625,38.98125,-11.53125,0
2022-06-11 11:11:50.6660,-1.3559747,-0.21111107,0.41745198,0,0,0,0,0,0,0
2022-06-11 11:11:50.6800,0,0,0,0,0,0,3.7500002,37.78125,-9.900001,0
2022-06-11 11:11:50.6860,2.5056555,1.6005087,1.9920282,0,0,0,0,0,0,0
2022-06-11 11:11:50.7000,0,0,0,0,0,0,2.68125,38.90625,-6.3187504,0
2022-06-11 11:11:50.7060,2.3253107,2.1983066,2.0390034,0,0,0,0,0,0,0
2022-06-11 11:11:50.7200,0,0,0,0,0,0,3.15,38.8875,-3.0937502,0
2022-06-11 11:11:50.7260,-0.49225724,2.6020665,1.8250082,0,0,0,0,0,0,0
2022-06-11 11:11:50.7400,0,0,0,0,0,0,1.575,39.225002,-1.2750001,0
2022-06-11 11:11:50.7470,-3.6388774,1.6241832,2.0406756,0,0,0,0,0,0,0
2022-06-11 11:11:50.7600,0,0,0,0,0,0,3.0187502,39.506252,3.05625,0
2022-06-11 11:11:50.7670,-5.294363,0.20710373,2.4074414,0,0,0,0,0,0,0
2022-06-11 11:11:50.7800,0,0,0,0,0,0,-0.0375,37.725002,6.4500003,0
2022-06-11 11:11:50.7870,-4.959741,0.22182846,2.4111805,0,0,0,0,0,0,0
2022-06-11 11:11:50.8000,0,0,0,0,0,0,0.58125,37.237503,7.5750003,0
2022-06-11 11:11:50.8080,-2.2842216,0.56394243,1.8675009,0,0,0,0,0,0,0
2022-06-11 11:11:50.8200,0,0,0,0,0,0,0.15,36.075,9.4125,0
2022-06-11 11:11:50.8280,0.13152444,0.3652134,1.6275852,0,0,0,0,0,0,0
2022-06-11 11:11:50.8400,0,0,0,0,0,0,-0.6,35.23125,10.9125,0
2022-06-11 11:11:50.8480,1.3324136,0.6244979,1.5267868,0,0,0,0,0,0,0
2022-06-11 11:11:50.8600,0,0,0,0,0,0,-1.35,34.518753,13.06875,0
2022-06-11 11:11:50.8690,1.7143983,1.1842079,2.179132,0,0,0,0,0,0,0
2022-06-11 11:11:50.8800,0,0,0,0,0,0,-1.0125,34.0875,14.3625,0
2022-06-11 11:11:50.8890,1.8497678,1.3037615,2.5979314,0,0,0,0,0,0,0
2022-06-11 11:11:50.9000,0,0,0,0,0,0,-1.35,33.018753,12.618751,0
2022-06-11 11:11:50.9090,1.6739712,1.4344525,2.4269738,0,0,0,0,0,0,0
2022-06-11 11:11:50.9200,0,0,0,0,0,0,-2.3812501,33.5625,13.6125,0
2022-06-11 11:11:50.9300,1.2865728,2.1849594,2.2027352,0,0,0,0,0,0,0
2022-06-11 11:11:50.9400,0,0,0,0,0,0,-3.99375,31.1625,13.575001,0
2022-06-11 11:11:50.9500,0.8562944,2.8643003,1.5819736,0,0,0,0,0,0,0
2022-06-11 11:11:50.9600,0,0,0,0,0,0,-2.5687501,32.625,14.45625,0
2022-06-11 11:11:50.9700,0.5473658,2.9491668,0.6101856,0,0,0,0,0,0,0
2022-06-11 11:11:50.9800,0,0,0,0,0,0,-2.90625,31.575,13.200001,0
2022-06-11 11:11:50.9900,0.6066674,2.2138014,-0.60783553,0,0,0,0,0,0,0
2022-06-11 11:11:51.0000,0,0,0,0,0,0,-4.4812503,31.612501,12.281251,0
2022-06-11 11:11:51.0110,0.46832442,1.3920989,-2.2777553,0,0,0,0,0,0,0
2022-06-11 11:11:51.0200,0,0,0,0,0,0,-2.775,30.16875,12.093751,0
2022-06-11 11:11:51.0310,-0.056996584,0.13605595,-3.7965312,0,0,0,0,0,0,0
2022-06-11 11:11:51.0400,0,0,0,0,0,0,-2.325,31.35,12.69375,0
2022-06-11 11:11:51.0510,0.12415242,-1.8766708,-4.5226965,0,0,0,0,0,0,0
2022-06-11 11:11:51.0600,0,0,0,0,0,0,-5.34375,30.35625,13.14375,0
2022-06-11 11:11:51.0720,1.5641519,-2.5714998,-2.9893713,0,0,0,0,0,0,0
2022-06-11 11:11:51.0800,0,0,0,0,0,0,-3.43125,29.56875,12.13125,0
2022-06-11 11:11:51.0920,2.4124503,-0.9718151,-0.277081,0,0,0,0,0,0,0
2022-06-11 11:11:51.1000,0,0,0,0,0,0,-6.0375004,30.018751,11.231251,0
2022-06-11 11:11:51.1120,2.0366998,0.5870514,0.48979855,0,0,0,0,0,0,0
2022-06-11 11:11:51.1200,0,0,0,0,0,0,-6.39375,29.38125,12.075001,0
2022-06-11 11:11:51.1330,3.185855,0.001502037,-0.75903845,0,0,0,0,0,0,0
2022-06-11 11:11:51.1400,0,0,0,0,0,0,-5.15625,28.275002,12.056251,0
2022-06-11 11:11:51.1530,3.938315,-3.7510738,-1.7870386,0,0,0,0,0,0,0
2022-06-11 11:11:51.1600,0,0,0,0,0,0,-7.8562503,29.550001,9.993751,0
2022-06-11 11:11:51.1730,0.20300591,-5.219881,-4.676878,0,0,0,0,0,0,0
2022-06-11 11:11:51.1800,0,0,0,0,0,0,-6.9375005,29.962502,7.6875005,0
2022-06-11 11:11:51.1940,-1.0311631,-1.2222004,1.0440646,0,0,0,0,0,0,0
2022-06-11 11:11:51.2000,0,0,0,0,0,0,-7.3500004,30.018751,8.512501,0
2022-06-11 11:11:51.2140,1.2968134,3.5303917,7.351748,0,0,0,0,0,0,0
2022-06-11 11:11:51.2200,0,0,0,0,0,0,-7.9687505,29.00625,9.056251,0
2022-06-11 11:11:51.2340,0.14444375,4.160697,7.087208,0,0,0,0,0,0,0
2022-06-11 11:11:51.2400,0,0,0,0,0,0,-6.8250003,28.85625,7.3875003,0
2022-06-11 11:11:51.2550,-1.4213476,0.30803967,4.7410603,0,0,0,0,0,0,0
2022-06-11 11:11:51.2600,0,0,0,0,0,0,-5.9625,28.593752,5.925,0
2022-06-11 11:11:51.2750,-1.8211857,-2.398528,1.156579,0,0,0,0,0,0,0
2022-06-11 11:11:51.2800,0,0,0,0,0,0,-6.5625005,28.800001,5.2875004,0
2022-06-11 11:11:51.2950,-2.1905918,-1.7201262,4.3233876,0,0,0,0,0,0,0
2022-06-11 11:11:51.3000,0,0,0,0,0,0,-4.425,29.737501,0.975,0
2022-06-11 11:11:51.3150,-0.22354922,0.3729372,2.5722837,0,0,0,0,0,0,0
2022-06-11 11:11:51.3200,0,0,0,0,0,0,-4.9125004,28.987501,1.9875001,0
2022-06-11 11:11:51.3360,0.7318845,1.2933855,0.46576127,0,0,0,0,0,0,0
2022-06-11 11:11:51.3400,0,0,0,0,0,0,-4.9500003,29.400002,2.4562502,0
2022-06-11 11:11:51.3570,-0.27100173,0.9788809,1.3109729,0,0,0,0,0,0,0
2022-06-11 11:11:51.3600,0,0,0,0,0,0,-5.4,29.1375,-1.7437501,0
2022-06-11 11:11:51.3770,-1.1660788,0.554471,3.0196955,0,0,0,0,0,0,0
2022-06-11 11:11:51.3800,0,0,0,0,0,0,-4.8562503,27.825,-3.6750002,0
2022-06-11 11:11:51.3970,-0.69200957,0.37607288,1.2628902,0,0,0,0,0,0,0
2022-06-11 11:11:51.4000,0,0,0,0,0,0,-5.925,29.56875,-6.6000004,0
2022-06-11 11:11:51.4200,-0.47348696,0.21448421,0.5272027,0,0,0,0,0,0,0
2022-06-11 11:11:51.4200,0,0,0,0,0,0,-6.1875005,29.625002,-4.65,0
2022-06-11 11:11:51.4400,0,0,0,0,0,0,-6.7312503,27.91875,-5.4,0
2022-06-11 11:11:51.4580,-0.8195101,0.46587658,-0.5523998,0,0,0,0,0,0,0
2022-06-11 11:11:51.4600,0,0,0,0,0,0,-6.4125004,28.66875,-7.2187505,0
2022-06-11 11:11:51.4780,0.5869655,1.0130844,-1.4498574,0,0,0,0,0,0,0
2022-06-11 11:11:51.4800,0,0,0,0,0,0,-6.6375003,28.0125,-8.8125,0
2022-06-11 11:11:51.4980,0.9421951,0.50955105,-1.367502,0,0,0,0,0,0,0
2022-06-11 11:11:51.5000,0,0,0,0,0,0,-7.6875005,28.5375,-9.28125,0
2022-06-11 11:11:51.5190,0.47246978,0.10614014,-2.222196,0,0,0,0,0,0,0
2022-06-11 11:11:51.5200,0,0,0,0,0,0,-7.4062505,28.500002,-9.618751,0
2022-06-11 11:11:51.5390,-0.64252275,-0.27661514,-1.0863967,0,0,0,0,0,0,0
2022-06-11 11:11:51.5400,0,0,0,0,0,0,-7.425,27.281252,-9.4125,0
2022-06-11 11:11:51.5590,-1.4054558,-0.110113144,0.86277986,0,0,0,0,0,0,0
2022-06-11 11:11:51.5600,0,0,0,0,0,0,-9.243751,26.812502,-10.1625,0
2022-06-11 11:11:51.5800,-1.4369769,0.50844,0.8923149,0,0,0,0,0,0,0
2022-06-11 11:11:51.5800,0,0,0,0,0,0,-9.46875,26.1375,-12.075001,0
2022-06-11 11:11:51.6000,-0.9472635,0.5970526,-0.112784386,0,0,0,0,0,0,0
2022-06-11 11:11:51.6000,0,0,0,0,0,0,-8.606251,27.112501,-14.56875,0
2022-06-11 11:11:51.6200,-0.55905807,0.24830532,-1.7855006,0,0,0,0,0,0,0
2022-06-11 11:11:51.6200,0,0,0,0,0,0,-9.525001,26.118752,-15.806251,0
2022-06-11 11:11:51.6400,-0.09638801,-0.3170719,-2.9663546,0,0,0,0,0,0,0
2022-06-11 11:11:51.6400,0,0,0,0,0,0,-10.387501,26.362501,-15.13125,0
2022-06-11 11:11:51.6600,0,0,0,0,0,0,-10.05,24.393751,-15.731251,0
2022-06-11 11:11:51.6610,-0.08103666,-1.6093845,-2.9739022,0,0,0,0,0,0,0
2022-06-11 11:11:51.6800,0,0,0,0,0,0,-11.587501,24.0375,-15.525001,0
2022-06-11 11:11:51.6810,-0.9353651,-2.9973888,-3.3852963,0,0,0,0,0,0,0
2022-06-11 11:11:51.7000,0,0,0,0,0,0,-12.337501,24.54375,-15.825001,0
2022-06-11 11:11:51.7010,-2.014657,-2.777094,-3.5580523,0,0,0,0,0,0,0
2022-06-11 11:11:51.7200,0,0,0,0,0,0,-12.431251,24.018751,-14.85,0
2022-06-11 11:11:51.7220,-3.2018313,-2.4249907,-2.5542264,0,0,0,0,0,0,0
2022-06-11 11:11:51.7400,0,0,0,0,0,0,-14.418751,24.13125,-14.94375,0
2022-06-11 11:11:51.7420,-3.8073504,-2.8294067,-2.9800766,0,0,0,0,0,0,0
2022-06-11 11:11:51.7600,0,0,0,0,0,0,-13.856251,24.206251,-14.325001,0
2022-06-11 11:11:51.7620,-2.4920125,-3.3228035,-5.409774,0,0,0,0,0,0,0
2022-06-11 11:11:51.7800,0,0,0,0,0,0,-14.962501,22.425001,-14.062501,0
2022-06-11 11:11:51.7830,-1.0094035,-4.084178,-6.081375,0,0,0,0,0,0,0
2022-06-11 11:11:51.8000,0,0,0,0,0,0,-15.1125,22.725,-13.106251,0
2022-06-11 11:11:51.8030,-1.275892,-5.4819,-5.362152,0,0,0,0,0,0,0
2022-06-11 11:11:51.8200,0,0,0,0,0,0,-16.931252,24.056252,-11.625,0
2022-06-11 11:11:51.8230,-1.3292259,-5.740445,-4.011066,0,0,0,0,0,0,0
2022-06-11 11:11:51.8400,0,0,0,0,0,0,-17.306252,25.218752,-9.20625,0
2022-06-11 11:11:51.8440,0.86569655,-1.7842855,1.6751401,0,0,0,0,0,0,0
2022-06-11 11:11:51.8600,0,0,0,0,0,0,-16.40625,24.993752,-6.15,0
2022-06-11 11:11:51.8640,4.942822,0.91961765,6.387166,0,0,0,0,0,0,0
2022-06-11 11:11:51.8800,0,0,0,0,0,0,-17.0625,24.675001,-4.18125,0
2022-06-11 11:11:51.8840,5.3945513,-2.6350937,5.7011967,0,0,0,0,0,0,0
2022-06-11 11:11:51.9000,0,0,0,0,0,0,-18.112501,25.518751,-2.0625,0
2022-06-11 11:11:51.9050,3.4790456,-6.5882263,3.0637827,0,0,0,0,0,0,0
2022-06-11 11:11:51.9200,0,0,0,0,0,0,-18.675001,24.225,-0.375,0
2022-06-11 11:11:51.9250,-0.11129713,-6.2935047,2.2860801,0,0,0,0,0,0,0
2022-06-11 11:11:51.9400,0,0,0,0,0,0,-19.575,24.900002,1.40625,0
2022-06-11 11:11:51.9450,-0.66430235,-2.8295078,4.5652184,0,0,0,0,0,0,0
2022-06-11 11:11:51.9600,0,0,0,0,0,0,-19.931252,25.781252,3.6750002,0
2022-06-11 11:11:51.9660,1.1587657,-1.2776613,4.5309553,0,0,0,0,0,0,0
2022-06-11 11:11:51.9800,0,0,0,0,0,0,-20.737501,25.35,3.8625002,0
2022-06-11 11:11:51.9860,1.7339958,-1.2159224,4.386717,0,0,0,0,0,0,0
2022-06-11 11:11:52.0000,0,0,0,0,0,0,-19.556252,25.218752,5.775,0
2022-06-11 11:11:52.0060,2.1196628,0.3628006,5.1743917,0,0,0,0,0,0,0
2022-06-11 11:11:52.0200,0,0,0,0,0,0,-20.7,22.63125,8.00625,0
2022-06-11 11:11:52.0260,1.805017,2.460329,4.691483,0,0,0,0,0,0,0
2022-06-11 11:11:52.0400,0,0,0,0,0,0,-20.04375,23.25,8.2875,0
2022-06-11 11:11:52.0470,0.3858682,3.072557,5.1431,0,0,0,0,0,0,0
2022-06-11 11:11:52.0600,0,0,0,0,0,0,-20.15625,21.768751,10.275001,0
2022-06-11 11:11:52.0670,-1.1206559,3.0388894,5.3207035,0,0,0,0,0,0,0
2022-06-11 11:11:52.0800,0,0,0,0,0,0,-21.675001,22.63125,9.806251,0
2022-06-11 11:11:52.0870,-2.155146,3.1086364,5.832182,0,0,0,0,0,0,0
2022-06-11 11:11:52.1000,0,0,0,0,0,0,-22.237501,21.35625,12.3,0
2022-06-11 11:11:52.1080,-2.3223693,3.6779575,5.888448,0,0,0,0,0,0,0
2022-06-11 11:11:52.1200,0,0,0,0,0,0,-22.44375,21.91875,10.5,0
2022-06-11 11:11:52.1280,-1.9067172,4.058538,5.8587494,0,0,0,0,0,0,0
2022-06-11 11:11:52.1400,0,0,0,0,0,0,-22.368752,21.243752,12.150001,0
2022-06-11 11:11:52.1480,-1.6695502,4.496408,5.257599,0,0,0,0,0,0,0
2022-06-11 11:11:52.1600,0,0,0,0,0,0,-24.13125,22.931252,9.075001,0
2022-06-11 11:11:52.1690,-1.9096786,4.5006943,4.202166,0,0,0,0,0,0,0
2022-06-11 11:11:52.1800,0,0,0,0,0,0,-20.41875,21.393751,9.806251,0
2022-06-11 11:11:52.1890,-1.4221383,3.9059634,3.0979917,0,0,0,0,0,0,0
2022-06-11 11:11:52.2000,0,0,0,0,0,0,-22.556252,22.875,9.1875,0
2022-06-11 11:11:52.2090,0.08930123,2.5965524,1.4202558,0,0,0,0,0,0,0
2022-06-11 11:11:52.2200,0,0,0,0,0,0,-20.75625,23.04375,6.3750005,0
2022-06-11 11:11:52.2290,0.6651044,0.7151804,-1.4593239,0,0,0,0,0,0,0
2022-06-11 11:11:52.2400,0,0,0,0,0,0,-19.3875,23.550001,5.83125,0
2022-06-11 11:11:52.2500,0.24611306,-1.1241617,-5.6330795,0,0,0,0,0,0,0
2022-06-11 11:11:52.2600,0,0,0,0,0,0,-19.462502,24.243752,5.4750004,0
2022-06-11 11:11:52.2700,0.6958402,-4.5302334,-12.625459,0,0,0,0,0,0,0
2022-06-11 11:11:52.2800,0,0,0,0,0,0,-19.800001,23.19375,5.0437503,0
2022-06-11 11:11:52.2900,2.7672167,-8.668846,-17.771685,0,0,0,0,0,0,0
2022-06-11 11:11:52.3000,0,0,0,0,0,0,-20.681252,25.06875,5.49375,0
2022-06-11 11:11:52.3110,6.067851,-6.7061987,-5.8996873,0,0,0,0,0,0,0
2022-06-11 11:11:52.3200,0,0,0,0,0,0,-19.81875,23.60625,6.6375003,0
2022-06-11 11:11:52.3310,5.006082,1.160214,2.7785969,0,0,0,0,0,0,0
